#{"t_start": 1765378660.2359, "env_id": "intersection-v0"}
r,l,t
18.013952,20,608.707669
4.0,10,609.086125
-5.0,1,609.171193
6.0,12,609.681743
1.603185,12,610.04705
19.014095,21,610.693592
18.014852,20,611.301673
4.700138,10,611.664965
20.0,20,612.179962
20.016238,22,612.679783
17.0,17,613.181691
12.0,18,613.71039
-3.199069,2,613.760428
20.0,20,614.257831
8.0,13,614.597089
6.021125,14,614.985556
5.0,11,615.282759
-5.0,1,615.365819
0.954713,12,615.807155
15.939329,23,616.821034
21.0,21,617.357079
15.684882,21,618.018264
2.065422,17,618.507202
15.089714,24,619.283691
5.0,11,619.59257
-0.293686,9,619.827331
19.0,19,620.328601
8.716476,16,620.876569
19.014043,21,621.554173
15.606634,21,622.151979
2.0,10,622.499511
3.604827,11,622.845842
5.0,11,623.116881
19.014698,21,623.745513
16.310859,22,624.393857
4.158819,10,624.735598
18.0,18,625.195654
4.032176,11,625.600812
17.465823,21,626.122226
8.158672,14,626.525561
17.027899,19,627.119436
0.500478,10,627.339611
21.0,21,627.771155
2.159457,8,627.955631
17.932953,25,628.954413
0.479794,8,629.17435
4.0,10,629.417541
5.70006,11,629.783024
8.0,13,630.227934
6.505704,18,630.676828
4.118382,11,631.02595
17.0,17,631.468624
13.474102,22,631.838255
18.446021,20,632.507002
14.104588,19,633.073057
18.0,18,633.779991
7.420012,13,634.21021
6.0,14,634.685364
7.0,12,635.079535
14.029548,18,635.673992
17.217964,21,636.462997
12.450224,24,637.377906
16.446021,18,637.729892
6.0,13,638.147217
2.420753,8,638.339405
4.0,9,638.55462
19.0,19,639.118297
3.10656,13,639.416066
18.0,18,639.889473
5.0,11,640.212316
6.0,12,640.61072
4.729132,12,640.795886
3.446152,11,641.123101
13.909039,21,641.600041
4.700138,10,641.850779
5.70006,11,642.183606
4.0,9,642.355775
21.0,21,643.151146
1.335244,11,643.427882
16.394027,21,644.147614
17.583687,21,644.64523
21.0,21,645.104038
18.029451,20,645.565542
16.661329,22,646.052532
3.772765,13,646.454357
0.831437,12,646.816918
7.203137,14,647.193208
19.016542,21,647.805058
10.730433,23,648.541308
20.0,20,649.405231
19.391442,24,650.167845
4.0,13,650.632578
13.131121,24,651.271788
7.158679,13,651.644006
2.420753,8,651.863702
4.0,10,652.137823
-0.334495,14,652.473095
6.700027,12,652.768439
18.0,19,653.425052
5.70006,11,653.648265
3.0,9,653.864986
3.029452,15,654.227716
4.0,11,654.460929
12.469022,22,654.992865
18.0,18,655.519317
4.238717,12,655.840933
4.0,10,656.060132
4.158819,10,656.4034
20.0,20,656.917596
9.0,15,657.409401
4.158819,10,657.839423
16.046378,18,671.196341
8.158672,14,671.637073
4.729132,12,671.947514
17.144264,23,672.663987
16.046127,20,673.278305
7.0,13,673.507991
21.0,21,674.130062
3.656308,13,674.582733
18.0,19,675.083497
19.0,19,675.54654
6.0,11,675.825763
11.024095,24,676.494197
3.022935,15,676.897933
18.0,18,677.352603
5.0,10,677.568089
0.190434,8,677.786252
6.020978,15,678.24812
17.583687,21,678.800391
6.446032,13,679.129996
6.0,11,679.508151
15.582278,19,679.946734
2.114242,16,680.460937
16.582187,20,680.846069
18.013952,20,681.259382
1.393981,10,681.573973
20.0,20,681.987792
6.0,12,682.544311
3.0,9,682.827857
3.0,8,683.061934
16.0,16,683.61136
6.096713,13,683.943152
15.814516,21,684.448639
16.27356,20,685.15283
18.184641,20,685.904029
1.0,10,686.136719
17.0,17,686.595586
8.0,14,686.888604
6.420028,12,687.210734
3.0,9,687.523336
4.026751,12,687.888682
20.0,20,688.397118
16.014584,19,688.990815
16.446021,18,689.460255
18.013952,20,690.257668
19.029449,21,690.997254
4.0,10,691.217748
2.0,8,691.468009
17.0,17,691.78685
10.372684,24,692.532876
15.123754,22,693.447246
20.0,20,693.97752
1.40895,12,694.22823
17.014789,19,694.75372
4.051093,11,695.125395
2.420753,8,695.395945
19.0,19,695.951084
7.0,14,696.348437
